user_id,content_id,category,sub_category,title,abstract,IsHarmful,HarmCategory
U81400,N19495,Lifestyle,Lifestyle Royals,Prince Harry Has the Sweetest Response When Young Student Calls Him Handsome During Japan Trip,Prince Harry Has Sweet Response When Student Calls Him Handsome,False,Non-harmful
U81400,N28624,Food And Drink,Food News,"When I moved from China to the US, eating out became so much more expensive I had to break the habit. Here's how I did it.","Instead of feeling like I was depriving myself, I set out to manage my restaurant addiction by figuring out how to recreate what I loved about them.",False,Non-harmful
U81400,N39896,Sports,Baseball Mlb,Nationals-Astros World Series could change MLB pitching strategy,The most interesting thing about the 2019 World Series could be the potential impact it has on the way teams use pitchers.,True,Intimate Image Abuse offences
U81400,N14947,Lifestyle,Lifestyle Royals,"How Meghan Markle, Prince Harry, and the rest of the royal family will celebrate Archie's first Halloween","Members of the royal family are known to dress up for Halloween, but the way they celebrate is typically concealed from their fans.",False,Non-harmful
U81400,N38105,Sports,Football NFL,"Patriots wanted a test. Now, they need some answers",The first quarter was the worst the Patriots had played all season.,True,Fraud and Financial services offences
U81400,N19829,Lifestyle,Lifestyle Royals,ÿÿPrincess Charlene of Monaco Has the Most Daring Style of All the Royals,She loves to show off her shoulders.,True,Extreme pornography offence
U81400,N8561,News,News World,Kurdish humanitarian groups left to fend for themselves as Northern Syria goes from refuge to frontline,"As foreign aid workers leave northeast Syria, poorly-equipped Kurdish aid groups are grappling with the mass displacement caused by a Turkish incursion.",False,Non-harmful
U81400,N5742,Entertainment,Celebrity,14 celebrities you didn't know hold world records,"Celebrities such as Dwayne Johnson and Snoop Dogg have set unexpected records, including creating the largest layered dip.",False,Non-harmful
U81400,N14318,Lifestyle,Lifestyle Royals,Meghan Markle and Prince Harry's Newest Nickname for Archie Is Halloween-Appropriate,'Bubba' isn't the only nickname Archie's parents call him.,False,Non-harmful
U81400,N18285,Sports,Football NFL,NFL Week 9 Power Rankings: More ammo for Belichick as greatest coach ever,Doug Farrar offers up myriad surprises in Touchdown Wire's Week 9 NFL Power Rankings.,True,Unlawful immigration and human trafficking offences
U81400,N57255,Food And Drink,Food News,Italian Government Confiscates Prosecco-Flavored Pringles for Ridiculous Reason,"Pringles' Prosecco & Pink Peppercorn flavor was pulled from a supermarket in Veneto, despite its legit ingredient list.",False,Non-harmful
U81400,N46622,Food And Drink,Food News,"Reese's Cookie Skillet Kits Have Been Spotted In Stores, And We Want To Buy Them All","So much cookie, so little time.",False,Non-harmful
U84314,N36940,Music,Music News,"Taylor Swift Says Scooter Braun, Scott Borchetta Are Blocking Her From Playing Old Hits at AMAs","Taylor Swift has taken to social media to tell fans that Scott Borchetta, her former label head at Big Machine Records, and his new partner Scooter Braun are trying to nix her plans for a retrospective performance at the American Music Awards, as well as denying the use of her recordings for a documentary she",False,Non-harmful
U84314,N37509,News,News US,A man dies in Hawaii after falling into a lava tube in his yard,"An elderly man died after falling into a lava tube on his property in Hilo, Hawaii, police announced on Wednesday.",True,Encouraging or assisting suicide (or attempted suicide) or serious Self-Harm offences
U84314,N20036,Lifestyle,Shop Holidays,30 Best Black Friday Deals from Costco,"Costco members love shopping at the warehouse store, and they'll love shopping there for holiday gifts just as much.",True,"Harassment, stalking, threats and abuse offences"
U84314,N34130,TV,TV Celebrity,The Kardashians Face Backlash Over 'Insensitive' Family Food Fight in KUWTK Clip,Kardashian's Face Backlash Over Family Food Fight,True,Sexual exploitation of adults offence
U84314,N35216,Lifestyle,Lifestyle Royals,Queen Elizabeth Just Rode Horseback at Age 93,The British monarch isn't letting a small thing like age keep her from living her life.,False,Non-harmful
U84314,N53283,Finance,Finance Companies,The world's most profitable company is about to go public,The oil company that made Saudi Arabia rich is going public. Some say the timing couldn't be worse.,False,Non-harmful
U84314,N55846,Food And Drink,Food News,Panera Bread worker fired after TikTok exposed frozen mac and cheese,"On Friday, the poster said on Twitter that she was fired for the video, showing her place a frozen bag of macaroni and cheese into a vat of hot water.",True,"Harassment, stalking, threats and abuse offences"
U84314,N1150,News,News Crime,A Texas mom is going to prison after putting her son through unnecessary medical procedures,"A Dallas mother made her son go through unnecessary medical procedures throughout the first years of his life, court documents say.",True,Terrorism offences
U84314,N5290,Movies,Movies Gallery,40+ Must-See Movies Coming Out This Fall,"From award season hopefuls to the return of Jumanji, Frozen, and beyond.",False,Non-harmful
U84314,N60186,Movies,Movie News,Clip - Terminator: Dark Fate,Clip 2,True,Proceeds of crime offences
U84314,N3491,Food And Drink,Restaurants And News,Everyday heroes step up to help lone Waffle House employee,Sometimes you just have to be the change you wish to see in a Waffle House.,False,Non-harmful
U84314,N33397,News,News Crime,5 arrested in connection with deadly shooting at Airbnb Halloween party,"Police have arrested five suspects in the Halloween shooting at a California Airbnb that left five partygoers dead. The arrests came during a coordinated police operation in four Northern California cities, reported San Francisco ABC station KGO. Five partygoers were killed on Halloween night at a house in the affluent town of Orinda, just east of Berkeley, that had been rented through Airbnb.",False,Non-harmful
U84314,N27738,News,News Politics,"House to hear from US official who said he overheard Trump, Sondland call","In a closed-door deposition, House investigators will hear from David Holmes, the U.S. embassy official who overheard Trump and Sondland speak about ""the investigations.""",False,Non-harmful
U84314,N46749,TV,TV Celebrity,Alex Rodriguez Jokingly Talks About Marrying Jennifer Lopez During Super Bowl Halftime Show,Alex Rodriguez Talks Marrying Jennifer Lopez During Super Bowl,False,Non-harmful
U84314,N56663,Health,Voices,I Was Misdiagnosed With an Allergy and Panic Attacks Until An X-Ray Revealed The Real Problem,"It took thousands of dollars, multiple office visits, and a number of tests to ultimately determine what was really wrong.",False,Non-harmful
U84314,N24409,Finance,Finance Real Estate,Analysis: California is becoming unlivable,The state is plagued by two major issues: wildfires and a lack of affordable housing. Each problem exacerbates the other.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U84314,N58715,News,News US,Officer placed on leave after threatening teen skaters at gunpoint,Witnesses said the confrontation began on Saturday night when the plain-clothes officer approached the teenagers and ordered them stop playing loud music.,False,Non-harmful
U84314,N17863,Sports,Football NFL,Report: Patrick Mahomes Likely Out For Another Week,"You'll have to wait (at least) one week more to see Patrick Mahomes' return to the field. Per NFL Network's Ian Rapoport, the Kansas City Chiefs' star quarterback likely won't partake in the team's early Sunday afternoon tilt against the Minnesota Vikings. Rapoport notes that the Chiefs' activation of quarterback Chad Henne is a likely sign that Mahomes won't return, as they will likely carry only two quarterbacks. Mahomes continues to work off...",False,Non-harmful
U84314,N60799,Lifestyle,Lifestyle Celeb Style,The Most Stunning Evening Gowns in Miss America History,See the evolution from the 1920s through 2019.,False,Non-harmful
U84314,N20477,Sports,Football Ncaa,Bold predictions for Week 12 in college football,Expect the unexpected in college football each weekend. USA TODAY experts weigh in with their bold predictions for Week 12 of the season.,True,Drugs and psychoactive substances offences
U84314,N4331,Travel,International Travel,Five Great Holiday Cruises Worth Taking,These trips will make it the merriest of seasons.,False,Non-harmful
U84314,N34190,Food And Drink,Videos,How to Make Air-Fried Cookies,"Did you know that you can bake cookies in your air fryer? After a little bit of experimentation, Nicole is impressed with the results.",True,Controlling or coercive behaviour (CCB) offence
U84314,N65145,Travel,Travel News,"Greek donkeys are still being abused as 'tourist taxis,' PETA claims",The animal rights group claims that legislation recently passed to protect the animals is not being enforced.,False,Non-harmful
U84314,N49023,Video,Animals,Rare deer spotted in Montana,"A Lakeside resident spotted a piebald deer, which represent less than 1% of the deer population.",False,Non-harmful
U84314,N60939,News,News World,Russia lands forces at former U.S. air base in northern Syria,Russia lands forces at former U.S. air base in northern Syria,True,Controlling or coercive behaviour (CCB) offence
U84314,N7618,Autos,Autos News,Ford v Ferrari: the real story,The film about the epic Le Mans rivalry promises to be a must for car fans - and this is the real story behind it,True,Unlawful immigration and human trafficking offences
U84314,N45033,Sports,Football NFL,Cowboys DT Antwaun Woods 'pissed' that Jason Garrett sent him home for tardiness,Antwaun Woods and Trysten Hill were both sent a message when Cowboys coach Jason Garrett sent them home on Tuesday for being late to a team meeting.,False,Non-harmful
U84314,N34981,Sports,Football NFL,NFL midseason report cards: 32 things we learned while grading the teams,"In our midseason assessment, only two teams got an 'A'   and they might not be the teams you're thinking of. Meanwhile, two more received an 'F.'",False,Non-harmful
U84314,N1169,Sports,Football NFL,Here's What Bill Belichick Told Patriots' Defense In Sideline Huddles Vs. Jets,Multiple times during the New England Patriots' - demolition of the New York Jets ESPN cameras showed an animated Bill Belichick gathering his defense on the sideline for in-game coaching,False,Non-harmful
U84314,N30765,Movies,Movies Gallery,16 of the Most Historically Inaccurate Movies Ever,"Facts, schmacts! You won't want to look to Hollywood for history trivia here's why.",False,Non-harmful
U84314,N15857,TV,TV Celebrity,Kim Kardashian's Most Iconic Moments,Remember when she broke the internet?,False,Non-harmful
U84314,N64536,Music,Music News,Lil Pump bit by snake on set of music video,"Lil Pump was left bloodied as a snake bit him, and it's all caught on video.",False,Non-harmful
U84314,N34920,Health,Wellness,"This Woman Got a Tattoo That Says ""It's Called Vitiligo"" to Stop Rude Remarks About Her Skin Condition",Dionne Lees had enough bewildered stares and tactless questions to justify getting a tattoo that succinctly explains to onlookers why her skin is missing pigment in some areas.,False,Non-harmful
U84314,N63302,Lifestyle,Lifestyle Buzz,This Wedding Photo of a Canine Best Man Captures Just How Deep a Dog's Love Truly Is,"When Mark Doublet made his dog, Marley, the best man at his wedding, he took his duties very seriously, and a photo of them together has gone viral.",False,Non-harmful
U84314,N20290,Music,Music Celebrity,Eddie Van Halen traveling to Germany to treat throat cancer,You won't believe how Eddie Van Halen thinks he got cancer.,False,Non-harmful
U84314,N871,TV,TV Celebrity,"Woman, suspect dead at 'Tarzan' actor Ron Ely's California residence","Ron Ely, who portrayed Tarzan in the TV series in the 60s, was not harmed and is alive and well, a sheriff's office spokesman said.",False,Non-harmful
U84314,N9797,Lifestyle,Lifestyle Royals,The Queen just made history by officially ditching the use of real fur for the first time in her 67-year reign,Her Majesty has faced criticism from animal welfare groups for wearing real fur to royal engagements.,False,Non-harmful
U84314,N9804,Finance,Personal Finance,"8 states, counties and towns that will pay you to move there",Financial incentives beckon for workers willing to start out   or start over   in underpopulated areas across the U.S.,True,"Harassment, stalking, threats and abuse offences"
U84314,N49588,TV,TV Recaps,Grey's Recap: Till Death Do Us Part,Warning: The following contains frightful quantities of spoilers for Thursday's Halloweenderful Grey's Anatomy.,False,Non-harmful
U84314,N15933,News,News World,Top dog: Hero K9 of al-Baghdadi raid returns to duty after treatment (and presumably treats),"Army Gen. Mark Milley, chairman of the Joint Chiefs of Staff, refused to release the dog's name for security reasons.",False,Non-harmful
U84314,N28828,Sports,Football NFL,Grading the biggest NFL deals ahead of the 2019 trade deadline,"Jalen Ramsey, Mohamed Sanu, and Emmanuel Sanders were all traded before the deadline, but which teams won those deals?",False,Non-harmful
U84314,N23049,Sports,Football Ncaa,Meet the squirrel that went to a Tennessee football game   in a Vols uniform,"Saed Awad of Oak Ridge, Tennessee, rescued Sinan the squirrel, and now they're best friends and huge Vols fans. Together, they're spreading cheer.",False,Non-harmful
U84314,N14102,Music,Music Gallery,Highest paid musicians in 2019,"The music industry has become increasingly dynamic in a world of visual albums, mixtapes, collaboration albums, and more and more streaming. With all of these moving parts, it's difficult to understand how much musicians are actually making. Stacker collected 2018 Billboard data rankings released in July 2019 that show the top 40 paid musicians in the world.",False,Non-harmful
U84314,N21019,Autos,Autos News,Ford Baby Bronco Bare Body Allegedly Leaked In Exclusive Photo,"Ford had no comment, but it sure looks like the real deal.",False,Non-harmful
U84314,N22816,Food And Drink,Food News,Snow crab sells for record price in Japan,"A ""five shining star"" snow crab was auctioned off in Tottori, Japan for a record-breaking 5 million yen ($46,000). wide.",False,Non-harmful
U84314,N60675,Lifestyle,Lifestyle Pets Animals,"60 of the Most Adorable Animal Pictures That Will Make You Say ""Awww""","These cute animal pictures will have you making puppy dog eyes at your computer screen. The post 60 of the Most Adorable Animal Pictures That Will Make You Say ""Awww"" appeared first on Reader's Digest.",False,Non-harmful
U84314,N16954,Video,Animals,Russian Law Sets To Improve Animal Welfare By Shutting Down Petting Zoos,"An upcoming Russian law is set to shut down petting zoos in malls in an effort to stop animal cruelty, but the crackdown might leave some animals displaced. Veuer's Mercer Morrison has the story.",False,Non-harmful
U84314,N47347,Travel,Travel News,Delta offers waivers ahead of bad weather in the Northeast,An intense storm headed toward the Northeast has caused Delta to issue weather waivers for several airports.,True,"Harassment, stalking, threats and abuse offences"
U84314,N13887,Music,Ads Latin Grammys,Fashion hits and misses from the 2019 Latin Grammy Awards,See the best and worst dressed stars at this year's Latin Grammys.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U84314,N3168,Finance,Finance Companies,How Google Interferes With Its Search Algorithms and Changes Your Results,"Pressed by businesses, interest groups and governments, the internet giant uses blacklists, algorithm tweaks and an army of contractors to shape what you see.",False,Non-harmful
U84314,N36019,Sports,Football NFL,Browns' Odell Beckham Jr. said it was his 'dream' to be teammates with Tom Brady,"Ahead of Sunday's matchup, the receiver talks Patriots, goat-hair cleats, and the expected trash talk from Bill Belichick.",False,Non-harmful
U84314,N1120,Lifestyle,Lifestyle Royals,"The royal family refuses to watch 'The Crown' because it's too close to reality, according to a royal biographer","The third season of ""The Crown"" will premiere on Netflix on November 17 with Olivia Colman playing the Queen.",True,Intimate Image Abuse offences
U84314,N6194,Health,Health News,New Trump rule to make more health care rates public,The hospital industry says it will sue to stop it from taking effect.,True,Foreign Interference Offence (FIO)
U84314,N10560,Health,Medical,What Are Ocular Migraines and How Are They Different from Regular Migraines?,"For starters, ocular migraines are pretty rare.",False,Non-harmful
U84314,N20078,Autos,Autos Enthusiasts,The Case for a Honda Accord Type R Sport Sedan? How Does 350-HP-Plus Sound?,It wouldn't be hard for Honda to build the sportiest factory Accord that's never existed,False,Non-harmful
U84314,N60724,Lifestyle,Voices,I'm A Queer Woman Dating A Trans Man   & No One Knows,"I'm a queer woman partnered with a transgender man, but everyone assumes we're a heterosexual couple. On the surface, we're the quintessential Brooklyn duo: We have tasteful tattoos and piercings, we shop at food co-ops, we attend spin class together, and we're creative yet gainfully employed. But while this relationship afforded me the privilege of banal nonconformity, I lost a piece of myself when I got together with my once-gym buddy, James....",False,Non-harmful
U84314,N62396,Sports,Football NFL,Colin Kaepernick is the perfect replacement for Patrick Mahomes,This is a good idea if Mahomes misses a lot of time.,False,Non-harmful
U84314,N19131,Travel,Travel Tips,An airline pilot reveals the meanings of 23 code words passengers don't understand,"Here's how to speak ""airline"" according to airline pilot Patrick Smith, who explains terms such as all-call, direct flight, and ground stop.",False,Non-harmful
U84314,N29269,Finance,Finance Real Estate,Winter retreat bargains: where to buy that's cheaper than Aspen,"Skiing is a much-loved winter pastime when the temperatures tumble, but you don't have to be a millionaire to enjoy a holiday home near the slopes.",False,Non-harmful
U84314,N5978,Finance,Markets,"Eric Tse, 24, just became a billionaire overnight",A 24-year-old business school graduate has just become an overnight billionaire.,False,Non-harmful
U84314,N27057,Finance,Markets,"Dow tops 28,000 for first time, capping 4-week win streak",The Dow Jones Industrial Average ended at another record high Friday after White House economic adviser Larry Kudlow said China and the U.S. were getting close to reaching a trade deal.,False,Non-harmful
U84314,N36530,TV,TV Celebrity,Property Brothers' J.D. Scott Marries Annalee Belle in Vintage Theatre-Themed Wedding,J.D. Scott is Married! Third Property Brother Ties Knot,False,Non-harmful
U84314,N33507,Food And Drink,Food News,5 Things You Didn't Know About Campbell's Iconic Green Bean Casserole,We even got our hands on the original 1955 recipe card from the test kitchen.,False,Non-harmful
U84314,N30621,Travel,Travel News,Police stop protest at Sea-Tac Airport before it can begin,There was no disruption in airport operations Saturday despite concerns over a large planned protest at Sea-Tac International Airport. A group upset with a connection between United Airlines and Turkish Airlines and the President of Turkey had hoped to bring a large crowd inside to cause a disruption. The airport said the group did not have a permit and they called in a large police response to prevent disruption. Officers from several...,False,Non-harmful
U84314,N16630,News,News US,Rare white orca among transient killer whales spotted in Washington,"Orcas have been showing off in Puget Sound waters this month   including J Pod orcas, transient killer whales and a rare white orca. Tl'uk, the rare white whale, is part if a Bigg's transient killer whale family, known for eating marine mammals and visiting the region. The group frequents the Salish Sea and was spotted Saturday in the Strait of Juan de Fuca. Typically, Bigg's orcas travel in groups of about four to seven whales. On Saturday,...",False,Non-harmful
U84314,N30974,Sports,Basketball Ncaa,Police identify 2 suspects in murder of Andre Emmett last month,"Two men accused of killing former Texas Tech and NBA player Andre Emmett were identified by Dallas police on Monday, the Dallas Morning News reported.",False,Non-harmful
U84314,N42137,Entertainment,Celebrity,Celeb couples with big age gaps,Age is just a number for some stars!,True,Terrorism offences
U84314,N12625,Sports,Football Ncaa,South Carolina football put on one-year probation by NCAA,"COLUMBIA, S.C. (AP)   South Carolina's football program was placed on probation for the next year by the NCAA for a former assistant coach's impermissible actions in recruiting a sophomore prospect in the spring of 2018. South Carolina reported the infraction to the NCAA, which considered it a Level II violation. The school and the NCAA handled it through the governing body's negotiated resolution process. The probation, which runs until Oct....",True,Fraud and Financial services offences
U84314,N30665,News,News US,"America's largest auto retailer sells customers defective used cars, report says",A new report found that one in nine used vehicles sold from AutoNation contained defects.,False,Non-harmful
U84314,N46392,News,News Crime,Body of missing Alabama girl found; 2 being charged,"Investigators searching through garbage found the body of a 3-year-old girl who was missing more than a week, and authorities are charging two people with murder, police said Tuesday.",False,Non-harmful
U84314,N10078,Autos,Autos Ownership,The Difference Between Green and Orange Antifreeze,What's the difference between different colors of antifreeze? Should different colors of coolant be mixed? Find out here.,False,Non-harmful
U84314,N40299,Finance,Finance Companies,Starbucks opens its biggest store ever,Chicago just got a major caffeine jolt from Starbucks.,True,Controlling or coercive behaviour (CCB) offence
U84314,N54496,News,News US,"Matt Lauer allegations: Megyn Kelly lauds Meredith Vieira, Ann Curry","Former NBC host Megyn Kelly is recognizing some of the females whom she described as ""forces for good"" in the Matt Lauer scandal.",True,Intimate Image Abuse offences
U84314,N6511,Lifestyle,Lifestyle Buzz,Postal Worker Honors Wife's Request to Hide Packages,Some of us may be guilty of swiping our cards a bit too much for online shopping.,False,Non-harmful
U84314,N58098,Food And Drink,Quick And Easy,85 Thanksgiving Recipes You Can Make Ahead,Short on time? Running out of oven space? Here are some make-ahead dishes for a seamless feast.,True,Proceeds of crime offences
U84314,N26026,Music,Music Celebrity,Miranda Lambert Reveals the Real Reason Behind Her Secret Wedding: 'It's Not for Everybody Else',Miranda Lambert Reveals Why She Secretly Married Brendan McLoughlin,True,Extreme pornography offence
U84314,N42596,News,News US,"Florida county backs Trump, refuses to bring New York Times to library computers","Fake news, OK I agree with President Trump, Commissioner Scott Carnahan said. ""I don't want the New York Times in this county.""",True,Extreme pornography offence
U84314,N15297,News,News Good News,Hero saves several from Hickory Hill apartment fire,Justin Greer says he's looking at life a little differently after he helped several people escape a burning Hickory Hill apartment Sunday.,True,Fraud and Financial services offences
U84314,N7563,News,News US,Iowa family discovers horrifying basement filled with blood,It's been two weeks and the blood and fat are still seeping into the basement of Nick Lestina's home.,False,Non-harmful
U84314,N12384,Sports,Football NFL,Best and worst QB performances from NFL Week 6,"The 13 games played so far in NFL Week 6 were highlighted by a couple of epic offensive showdowns, some flawless masterpieces and a few rotten eggs. We're diving into the best and worst quarterback performances from the weekend's action, starting with the man who led the Houston Texans over the Kansas City Chiefs.",False,Non-harmful
U84314,N22519,Entertainment,Entertainment Celebrity,#SquashGoals! Adorable Snaps of Celebrity Kids at the Pumpkin Patch,Oh my gourd! These kids are the cutest little pumpkins in the patch!,False,Non-harmful
U84314,N53234,News,News US,Outer Banks storms unearth old shipwreck from 'Graveyard of the Atlantic',"A recent storm on the Outer Banks unearthed an old shipwreck buried on the beach in Hatteras Island. A local bar shared photos of the old wooden ship in its final resting place in the area known as ""The Graveyard of the Atlantic."" ""A Wreck across the street from The Wreck! A lot of sand has washed out with this Nor'Easter & look what's been exposed!"" The Wreck Tiki Bar in Hatteras, North ...",False,Non-harmful
U84314,N23094,Lifestyle,Lifestyle Did You Know,50 Facts So Genius You'll Feel Like Einstein,The famed physicist would want you to know these crazy facts!,False,Non-harmful
U84314,N4607,Autos,Autos News,Cause determined in Jessi Combs' fatal speed record crash,Occurred at speeds near 550 mph,False,Non-harmful
U84314,N4593,Movies,Movies Celebrity,"Emily Ratajkowski Is Being Sued for $150,000 Over an Instagram Photo",What's more? The photographer is also asking for all of the profits the model made off of his work.,False,Non-harmful
U84314,N30199,Travel,Travel Trip Ideas,10 Best Museums in Washington DC,"If there's one thing Washington knows how to do, it's a museum.",True,Hate offences
U84314,N23239,TV,TV Celebrity,David Eason Calls Jenelle Evans 'Stupid' After Split,David Eason Calls Jenelle Evans 'Stupid' After Split,True,Child Sexual Exploitation and Abuse (CSEA) offences
U84314,N36796,Health,Medical,How a diabetes complication nearly cost a young artist her eyesight,"At first she thought little of the eye floaters, but she began to fear she wouldn't be able to draw.",False,Non-harmful
U84314,N50019,News,News US,Georgia governor unveils Medicaid plan with work requirement,"Georgia Gov. Brian Kemp released a plan Monday to expand Medicaid to the state's poorest able-bodied adults, on the condition that they work, volunteer, receive job training or attend school.",False,Non-harmful
U84314,N17878,News,News World,Video Details Brazen Attack by Mexican Cartel on Government Forces,"Mexico's security forces appeared unprepared during their botched arrest of El Chapo's son, no match for the violent backlash from the Sinaloa drug cartel intent on freeing Ovidio Guzmán from capture.",False,Non-harmful
U84314,N57327,Lifestyle,Lifestyle Buzz,Please Don't Yell at Your Dog!,A new study shows it can cause long-term psychological impacts.,True,"Harassment, stalking, threats and abuse offences"
U84314,N40509,News,News Crime,One of FBI's Most Wanted fugitives offers surrender,One of the FBI's Most Wanted fugitives says he wants to surrender but claims his offers are being ignored by the United States government.,False,Non-harmful
U84314,N54528,Lifestyle,Lifestyle Buzz,Target is offering a 10% military discount for Veterans Day. Here's how to sign up,"Target will offer a 10% military discount from Nov. 3-11 to all military personnel, veterans and their families in stores and online.",False,Non-harmful
U84314,N4985,Finance,Finance Real Estate,Abandoned farms for sale with plenty of promise,"If you fancy snapping up your own farm without breaking the bank, these abandoned properties might just be of interest.",True,Child Sexual Exploitation and Abuse (CSEA) offences
U84314,N42358,Autos,Autos News,Ford Kills the Flex,One of Ford's last remaining holdouts in the non-SUV category meets its end.,True,Hate offences
U84314,N45610,Sports,Football NFL,Tom Brady: I don't know what the future holds,"During the pregame show before Monday night's game between the Patriots and Jets, Adam Schefter of ESPN noted that Tom Brady's contract is up after the 2019 season and that he's put his house in Massachusetts up for sale. Schefter went on to say that Brady is ""setting it up to move on,"" although there's [more]",False,Non-harmful
U84314,N18094,Movies,Movies Celebrity,Michelle Pfeiffer initially blamed herself after #MeToo moment: 'I should've known',"Michelle Pfeiffer is opening up about an uncomfortable and inappropriate moment with a ""high-powered"" industry person.",False,Non-harmful
U84314,N56778,Lifestyle,Lifestyle Home And Garden,50 Home Décor Horrors You Can't Look Away From,"Sometimes truth is stranger than fiction, and these home decor doozies are prime examples.",False,Non-harmful
U84314,N51793,Sports,Football NFL,"Report: Myles Garrett facing lengthy suspension, could be five games",Myles Garrett was guilty of one of the most aggressive and dangerous acts we have ever seen on a football field during Monday night's game between the Pittsburgh Steelers and Cleveland Browns.,True,Sexual exploitation of adults offence
U84314,N3797,Sports,Football NFL,"Chiefs win game, lose Patrick Mahomes, in 30-6 win over Broncos","The Kansas City Chiefs may have won Thursday night's game against the Denver Broncos, but they may have suffered a far greater loss in the process. The Chiefs beat the Broncos 30-6 but saw starting quarterback Patrick Mahomes leave the game in the second quarter due to a knee injury. Multiple reports have said Mahomes [more]",False,Non-harmful
U85401,N20036,Lifestyle,Shop Holidays,30 Best Black Friday Deals from Costco,"Costco members love shopping at the warehouse store, and they'll love shopping there for holiday gifts just as much.",True,"Harassment, stalking, threats and abuse offences"
U85401,N62365,Food And Drink,Recipes,The Unlikely Star of My Family's Thanksgiving Table,"It's hard to remember life before broccoli cheese rice casserole. Or, B.B.C.R.C.E. (Before Broccoli Cheese Rice Casserole Era). What did the Kim clan have to look forward to every Thanksgiving before the cheesy family-favorite side dish entered our lives? Stuffing, maybe. Green bean casserole. Macaroni and cheese. Ham in cola, a quirky recipe from Nigella Lawson that she picked up from the American South. Certainly nothing from the Korean...",True,Extreme pornography offence
U85401,N30290,Food And Drink,Restaurants And News,The Real Reason McDonald's Keeps the Filet-O-Fish on Their Menu,It's something of an underdog story.,True,Foreign Interference Offence (FIO)
U85401,N37509,News,News US,A man dies in Hawaii after falling into a lava tube in his yard,"An elderly man died after falling into a lava tube on his property in Hilo, Hawaii, police announced on Wednesday.",True,Encouraging or assisting suicide (or attempted suicide) or serious Self-Harm offences
U85401,N47383,Sports,Golf,"This is it, this is the luckiest break in the history of golf","Belgium's Thomas Detry was the beneficiary of one of the all-time luckiest bounces you'll ever see in golf, and maybe all of sports.",False,Non-harmful
U85401,N46749,TV,TV Celebrity,Alex Rodriguez Jokingly Talks About Marrying Jennifer Lopez During Super Bowl Halftime Show,Alex Rodriguez Talks Marrying Jennifer Lopez During Super Bowl,False,Non-harmful
U85401,N35216,Lifestyle,Lifestyle Royals,Queen Elizabeth Just Rode Horseback at Age 93,The British monarch isn't letting a small thing like age keep her from living her life.,False,Non-harmful
U85401,N53242,Video,Science,How to Watch the Leonid Meteor Shower This Weekend,Look up this weekend to catch shooting stars radiating from the constellation Leo.,False,Non-harmful
U85401,N55189,TV,TV News,"'Wheel Of Fortune' Guest Delivers Hilarious, Off The Rails Introduction","We'd like to solve the puzzle, Pat: Blair Davis' loveless marriage? On Monday, ""Wheel of Fortune"" welcomed as a new contestant trucking business owner Blair Davis, who offered a biting introduction for himself. When host Pat Sajak asked the man from Cardiff, California, about his family, Davis plunged into one of the darkest personal summaries the show has likely ever heard. ""I've been trapped in a loveless marriage for the last 12 years to an...",False,Non-harmful
U85401,N7618,Autos,Autos News,Ford v Ferrari: the real story,The film about the epic Le Mans rivalry promises to be a must for car fans - and this is the real story behind it,True,Unlawful immigration and human trafficking offences
U85401,N50775,News,News World,"U.S. Troops Will Die If They Remain in Syria, Bashar Al-Assad Warns",President Donald Trump has said a force of Americans will remain in the east of the country to guard the oil fields there.,True,Foreign Interference Offence (FIO)
U85401,N51692,TV,TV Celebrity,Kelly Ripa Jokes Son Michael Is Experiencing 'Extreme Poverty' in Brooklyn,Kelly Ripa Jokes Son Michael Is Experiencing 'Extreme Poverty' in Brooklyn,False,Non-harmful
U85401,N45729,TV,TV Celebrity,"Former Deadliest Catch Star Jerod Sechrist Arrested, Charged with Heroin Possession",Deadliest Catch: Jerod Sechrist Charged with Heroin Possession,False,Non-harmful
U85401,N46846,Sports,Soccer,Pregnant U.S. women's soccer star Alex Morgan still plans to play in 2020 Summer Olympics,"Alex Morgan, a key member of the 2019 women's World Cup championship team, hopes to play in the 2020 Olympics despite expected a baby in April.",False,Non-harmful
U85401,N33397,News,News Crime,5 arrested in connection with deadly shooting at Airbnb Halloween party,"Police have arrested five suspects in the Halloween shooting at a California Airbnb that left five partygoers dead. The arrests came during a coordinated police operation in four Northern California cities, reported San Francisco ABC station KGO. Five partygoers were killed on Halloween night at a house in the affluent town of Orinda, just east of Berkeley, that had been rented through Airbnb.",False,Non-harmful
U85401,N60675,Lifestyle,Lifestyle Pets Animals,"60 of the Most Adorable Animal Pictures That Will Make You Say ""Awww""","These cute animal pictures will have you making puppy dog eyes at your computer screen. The post 60 of the Most Adorable Animal Pictures That Will Make You Say ""Awww"" appeared first on Reader's Digest.",False,Non-harmful
U85401,N36786,Finance,Finance Real Estate,9 renovation tips to boost resale value,"Making the right renovation decisions can help you sell your house quicker, and for more money.",True,Firearms and other weapons offences
U85401,N3168,Finance,Finance Companies,How Google Interferes With Its Search Algorithms and Changes Your Results,"Pressed by businesses, interest groups and governments, the internet giant uses blacklists, algorithm tweaks and an army of contractors to shape what you see.",False,Non-harmful
